pred_demand_mwh,date_time,lat,long,Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,month,day_of_week,day_of_month,hour,is_weekend,season,zipcode
2724.046875,12/28/19,30.73,-86.1,2019,12,28,39.41666667,18.125,17.125,0.14,1.875,93.78,18.19583333,1010.083333,12,5,28,0,1,0,32433
2889.355996,12/29/19,30.73,-86.1,2019,12,29,38.04166667,6.833333333,18.825,0.15,1.808333333,97.92041667,19.17083333,1005.75,12,6,29,0,1,0,32433
2918.671889,12/30/19,30.73,-86.1,2019,12,30,30,282.4166667,13.55,0.15,2.058333333,84.93791667,16.4375,1005.166667,12,0,30,0,0,0,32433
2765.572474,12/31/19,30.73,-86.1,2019,12,31,21.66666667,341.9166667,5.1875,0.15,1.658333333,78.53625,9.254166667,1011,12,1,31,0,0,0,32433
2722.413762,1/1/19,30.77,-86.58,2019,1,1,40.29166667,44.75,20.12916667,0.14,1.55,97.47625,20.55833333,1012.833333,1,1,1,0,0,0,32536
2712.91523,1/2/19,30.77,-86.58,2019,1,2,24.08333333,0.125,18.67916667,0.14,0.758333333,96.42375,19.29583333,1013.958333,1,2,2,0,0,0,32536
2693.587993,1/3/19,30.77,-86.58,2019,1,3,41.375,11.20833333,17.99166667,0.14,0.966666667,95.33708333,18.82083333,1009.666667,1,3,3,0,0,0,32536
2596.511468,1/4/19,30.77,-86.58,2019,1,4,39.20833333,220.5,14.93333333,0.14,2.925,90.14541667,16.675,1005.083333,1,4,4,0,0,0,32536
2315.773615,1/5/19,30.77,-86.58,2019,1,5,27.95833333,315,7.416666667,0.14,1.9,83.91666667,10.21666667,1011.75,1,5,5,0,1,0,32536
2378.627452,1/6/19,30.77,-86.58,2019,1,6,23.25,332.6666667,7.4125,0.14,0.895833333,80.19958333,11.2,1015.916667,1,6,6,0,1,0,32536
2582.481449,1/7/19,30.77,-86.58,2019,1,7,25.29166667,328.9583333,9.404166667,0.14,0.954166667,79.9,12.9125,1016.333333,1,0,7,0,0,0,32536
2567.815285,1/8/19,30.77,-86.58,2019,1,8,52.83333333,158.2916667,13.63333333,0.14,1,95.83791667,14.325,1015.541667,1,1,8,0,0,0,32536
2494.636174,1/9/19,30.77,-86.58,2019,1,9,28.70833333,312.5833333,8.433333333,0.14,2.179166667,83.04833333,11.64583333,1016.625,1,2,9,0,0,0,32536
2398.168458,1/10/19,30.77,-86.58,2019,1,10,24.875,335.5,2.1625,0.14,2.141666667,76.6925,6.308333333,1017.375,1,3,10,0,0,0,32536
2394.238989,1/11/19,30.77,-86.58,2019,1,11,26.75,324.7916667,2.879166667,0.14,1.5125,81.24708333,6.233333333,1017,1,4,11,0,0,0,32536
2326.367043,1/12/19,30.77,-86.58,2019,1,12,58.54166667,15.16666667,9.695833333,0.14,1.875,93.92083333,10.64583333,1014.75,1,5,12,0,1,0,32536
2449.730806,1/13/19,30.77,-86.58,2019,1,13,47.58333333,70,12.89166667,0.14,2.05,90.88333333,14.47916667,1013.625,1,6,13,0,1,0,32536
2360.24321,1/14/19,30.77,-86.58,2019,1,14,26.70833333,0,5.4125,0.14,1.9375,88.55291667,7.341666667,1019.125,1,0,14,0,0,0,32536
2387.94867,1/15/19,30.77,-86.58,2019,1,15,45.83333333,217,4.054166667,0.14,1.641666667,85.2475,6.5625,1019.583333,1,1,15,0,0,0,32536
2435.640077,1/16/19,30.77,-86.58,2019,1,16,30.375,306.0833333,3.970833333,0.14,1,80.50708333,7.466666667,1019.125,1,2,16,0,0,0,32536
2579.387432,1/17/19,30.77,-86.58,2019,1,17,57.16666667,143.25,5.920833333,0.14,0.858333333,76.61666667,9.970833333,1017.375,1,3,17,0,0,0,32536
2615.628213,1/18/19,30.77,-86.58,2019,1,18,67.54166667,92.875,14.25833333,0.14,1.170833333,96.2475,14.87083333,1013.083333,1,4,18,0,0,0,32536
2420.998796,1/19/19,30.77,-86.58,2019,1,19,36.45833333,12.95833333,16.67083333,0.14,2.575,97.15333333,17.15,1005.625,1,5,19,0,1,0,32536
2237.376022,1/20/19,30.77,-86.58,2019,1,20,40.125,109.6666667,3.683333333,0.14,3.583333333,79.48875,7.104166667,1009.958333,1,6,20,0,1,0,32536
2270.937379,1/21/19,30.77,-86.58,2019,1,21,27.66666667,320.4583333,0.091666667,0.14,1.733333333,80.88,3.545833333,1021.041667,1,0,21,0,0,0,32536
2404.942721,1/22/19,30.77,-86.58,2019,1,22,65.875,92.5,5.616666667,0.14,2.616666667,88.86208333,7.425,1020.583333,1,1,22,0,0,0,32536
2594.320883,1/23/19,30.77,-86.58,2019,1,23,46.41666667,13.16666667,15.64166667,0.14,3.945833333,93.27583333,16.73333333,1011.708333,1,2,23,0,0,0,32536
2403.484934,1/24/19,30.77,-86.58,2019,1,24,41.41666667,145.4583333,6.7375,0.14,3.033333333,84.26041667,9.4625,1007.75,1,3,24,0,0,0,32536
2377.8905,1/25/19,30.77,-86.58,2019,1,25,46,254.0416667,2.045833333,0.14,1.720833333,82.40041667,5.1375,1018.458333,1,4,25,0,0,0,32536
2258.488,1/26/19,30.77,-86.58,2019,1,26,36.79166667,318.3333333,2.375,0.14,1.433333333,77.62166667,6.533333333,1019.375,1,5,26,0,1,0,32536
2347.658312,1/27/19,30.77,-86.58,2019,1,27,60.25,6.75,3.558333333,0.14,1.466666667,76.55916667,7.520833333,1014.583333,1,6,27,0,1,0,32536
2410.831277,1/28/19,30.77,-86.58,2019,1,28,39.54166667,288.9166667,4.8,0.14,1.15,78.43291667,8.629166667,1010.625,1,0,28,0,0,0,32536
2356.436352,1/29/19,30.77,-86.58,2019,1,29,44.875,154.7083333,6.033333333,0.14,2.283333333,87.71916667,8.075,1010.416667,1,1,29,0,0,0,32536
2308.678391,1/30/19,30.77,-86.58,2019,1,30,62.54166667,166.7083333,-1.620833333,0.14,1.870833333,76.60958333,2.45,1018.583333,1,2,30,0,0,0,32536
2419.497038,1/31/19,30.77,-86.58,2019,1,31,37.04166667,286.75,0.958333333,0.14,1.7,74.25083333,5.595833333,1021.041667,1,3,31,0,0,0,32536
2464.659959,2/1/19,30.77,-86.58,2019,2,1,56.125,13.08333333,5.2125,0.14,1.604166667,88.32125,7.033333333,1018.125,2,4,1,0,0,0,32536
2387.601309,2/2/19,30.77,-86.58,2019,2,2,54.5,19.375,11.275,0.14,1.4875,94.79416667,12.14583333,1015.333333,2,5,2,0,1,0,32536
2509.727778,2/3/19,30.77,-86.58,2019,2,3,53.25,78.16666667,14.12916667,0.14,1.054166667,91.02833333,15.74166667,1011.208333,2,6,3,0,1,0,32536
2589.566928,2/4/19,30.77,-86.58,2019,2,4,77.83333333,63.375,14.46666667,0.14,1.091666667,95.07375,15.3125,1010.666667,2,0,4,0,0,0,32536
2649.518219,2/5/19,30.77,-86.58,2019,2,5,62.79166667,138.0416667,15.84166667,0.14,1.045833333,94.81875,16.74166667,1011.958333,2,1,5,0,0,0,32536
2700.28452,2/6/19,30.77,-86.58,2019,2,6,71.29166667,41.20833333,16.75,0.14,1.204166667,95.04333333,17.6125,1013.208333,2,2,6,0,0,0,32536
2736.857755,2/7/19,30.77,-86.58,2019,2,7,71.04166667,72.25,17.39166667,0.14,1.554166667,94.01125,18.45416667,1013.125,2,3,7,0,0,0,32536
2685.946316,2/8/19,30.77,-86.58,2019,2,8,84.08333333,46.5,11.73333333,0.14,2.283333333,84.20916667,14.6625,1018.041667,2,4,8,0,0,0,32536
2454.506754,2/9/19,30.77,-86.58,2019,2,9,76.04166667,123.3333333,4.354166667,0.14,2.633333333,72.15708333,9.291666667,1024.166667,2,5,9,0,1,0,32536
2524.50966,2/10/19,30.77,-86.58,2019,2,10,64.66666667,47.45833333,10.4875,0.14,2.141666667,85.4525,12.89583333,1021.458333,2,6,10,0,1,0,32536
2605.455424,2/11/19,30.77,-86.58,2019,2,11,65.91666667,20.375,15.3375,0.14,1.55,96.48458333,15.92916667,1013.708333,2,0,11,0,0,0,32536
2636.260217,2/12/19,30.77,-86.58,2019,2,12,56.16666667,48.79166667,17.42083333,0.14,2.116666667,96.76375,17.95833333,1008.875,2,1,12,0,0,0,32536
2502.143987,2/13/19,30.77,-86.58,2019,2,13,27.70833333,357.8333333,6.041666667,0.14,2.35,75.23916667,10.77083333,1016.375,2,2,13,0,0,0,32536
2615.719557,2/14/19,30.77,-86.58,2019,2,14,82.375,123.0416667,5.954166667,0.14,1.4875,73.13041667,10.64166667,1013.666667,2,3,14,0,0,0,32536
2627.59703,2/15/19,30.77,-86.58,2019,2,15,85.29166667,33.45833333,13.92916667,0.14,1.5125,93.20958333,15.1,1008.041667,2,4,15,0,0,0,32536
2534.099901,2/16/19,30.77,-86.58,2019,2,16,86.25,82,17.17083333,0.14,1.575,93.49083333,18.31666667,1003.708333,2,5,16,0,1,0,32536
2557.293101,2/17/19,30.77,-86.58,2019,2,17,68.20833333,49.625,18.41666667,0.14,1.716666667,95.45208333,19.20833333,1004.375,2,6,17,0,1,0,32536
2600.391748,2/18/19,30.77,-86.58,2019,2,18,32.25,12.20833333,14.25,0.14,2.225,88.67375,16.25833333,1010.875,2,0,18,0,0,0,32536
2625.708642,2/19/19,30.77,-86.58,2019,2,19,44.75,12.70833333,11.0125,0.14,2.6625,82.34416667,14,1015.958333,2,1,19,0,0,0,32536
2647.004203,2/20/19,30.77,-86.58,2019,2,20,39.70833333,19.91666667,16.975,0.14,2.6375,94.69125,17.89583333,1010.625,2,2,20,0,0,0,32536
2794.704574,2/21/19,30.77,-86.58,2019,2,21,63.79166667,18.29166667,19.85833333,0.14,1.541666667,93.99166667,20.93333333,1010.375,2,3,21,0,0,0,32536
2806.29751,2/22/19,30.77,-86.58,2019,2,22,66.91666667,66.54166667,18.71666667,0.14,1.225,92.685,20.05833333,1012.916667,2,4,22,0,0,0,32536
2630.602676,2/23/19,30.77,-86.58,2019,2,23,68.75,151.625,19.22916667,0.14,1.7125,93.96416667,20.31666667,1011.75,2,5,23,0,1,0,32536
2583.333227,2/24/19,30.77,-86.58,2019,2,24,58.58333333,247.2083333,15.57083333,0.14,2.458333333,84.15583333,18.64583333,1011.375,2,6,24,0,1,0,32536
2526.077451,2/25/19,30.77,-86.58,2019,2,25,59.45833333,262.4583333,5.8625,0.14,2.3,73.83208333,10.89166667,1020.416667,2,0,25,0,0,0,32536
2660.81638,2/26/19,30.77,-86.58,2019,2,26,91.04166667,111.0833333,11.55833333,0.14,1.479166667,87.23958333,13.66666667,1018.708333,2,1,26,0,0,0,32536
2683.532637,2/27/19,30.77,-86.58,2019,2,27,60.5,145.5,16.02916667,0.14,0.895833333,95.09416667,16.87916667,1014.416667,2,2,27,0,0,0,32536
2694.570245,2/28/19,30.77,-86.58,2019,2,28,62.16666667,4.5,17.10416667,0.14,1.195833333,96.14,17.77083333,1011.125,2,3,28,0,0,0,32536
2788.847435,3/1/19,30.77,-86.58,2019,3,1,83.875,62.91666667,17.925,0.14,1.245833333,93.87875,19.02083333,1011.166667,3,4,1,0,0,1,32536
2638.538478,3/2/19,30.77,-86.58,2019,3,2,96.08333333,48.625,17.1625,0.14,0.720833333,92.09125,18.58333333,1011.583333,3,5,2,0,1,1,32536
2762.021887,3/3/19,30.77,-86.58,2019,3,3,52.95833333,3.125,17.475,0.15,1.6125,92.6775,18.75416667,1007.958333,3,6,3,0,1,1,32536
2630.244021,3/4/19,30.77,-86.58,2019,3,4,75.25,29,6.141666667,0.15,2.9,81.38166667,9.35,1010.958333,3,0,4,0,0,1,32536
2521.12169,3/5/19,30.77,-86.58,2019,3,5,36.29166667,394.0416667,1.645833333,0.15,2.5125,79.25916667,5.433333333,1017.125,3,1,5,0,0,1,32536
2571.56495,3/6/19,30.77,-86.58,2019,3,6,37.875,395.625,-0.8125,0.15,1.933333333,71.00833333,4.675,1023.166667,3,2,6,0,0,1,32536
2744.329955,3/7/19,30.77,-86.58,2019,3,7,44.83333333,345.375,2.258333333,0.15,1.204166667,64.72583333,8.9875,1020.666667,3,3,7,0,0,1,32536
2885.251168,3/8/19,30.77,-86.58,2019,3,8,86.45833333,183.8333333,10.53333333,0.15,1.633333333,81.0075,13.89166667,1015.625,3,4,8,0,0,1,32536
2736.894322,3/9/19,30.77,-86.58,2019,3,9,99,82.08333333,15.80416667,0.15,1.695833333,92.84333333,17.08333333,1011.166667,3,5,9,0,1,1,32536
2833.550335,3/10/19,30.77,-86.58,2019,3,10,106.625,102.3333333,18.39166667,0.15,1.279166667,94.87583333,19.3,1012.25,3,6,10,0,1,1,32536
2986.538504,3/11/19,30.77,-86.58,2019,3,11,95.95833333,39.5,19.7625,0.15,1.058333333,95.10083333,20.63333333,1014.833333,3,0,11,0,0,1,32536
2877.753115,3/12/19,30.77,-86.58,2019,3,12,58.83333333,281.25,13.77916667,0.15,1.6875,83.99875,16.8625,1016.708333,3,1,12,0,0,1,32536
2911.67413,3/13/19,30.77,-86.58,2019,3,13,98.875,24.16666667,15.79166667,0.15,2.3125,89.62666667,17.60833333,1012.791667,3,2,13,0,0,1,32536
2962.271216,3/14/19,30.77,-86.58,2019,3,14,98.16666667,58.58333333,18.6375,0.15,2.641666667,92.89708333,19.87083333,1010.75,3,3,14,0,0,1,32536
3013.757183,3/15/19,30.77,-86.58,2019,3,15,108.3333333,63.83333333,18.525,0.15,1.870833333,91.58458333,20.02916667,1012.208333,3,4,15,0,0,1,32536
2671.049503,3/16/19,30.77,-86.58,2019,3,16,74.04166667,12.45833333,8.9375,0.15,2.329166667,80.8825,12.20416667,1017.375,3,5,16,0,1,1,32536
2682.901483,3/17/19,30.77,-86.58,2019,3,17,109.5833333,73.75,7.116666667,0.15,1.716666667,77.64791667,11.04583333,1016.833333,3,6,17,0,1,1,32536
2769.512934,3/18/19,30.77,-86.58,2019,3,18,117.0833333,58.79166667,7.591666667,0.15,1.858333333,78.33375,11.59166667,1016.916667,3,0,18,0,0,1,32536
2774.44914,3/19/19,30.77,-86.58,2019,3,19,81.875,276.2083333,6.429166667,0.15,2.029166667,72.19041667,11.7,1017.916667,3,1,19,0,0,1,32536
2577.38088,3/20/19,30.77,-86.58,2019,3,20,55,354.9583333,6.883333333,0.14,1.466666667,73.26041667,12.19166667,1015.875,3,2,20,0,0,1,32536
2587.128389,3/21/19,30.77,-86.58,2019,3,21,60.45833333,341.3333333,8.166666667,0.14,2.041666667,76.55333333,12.66666667,1011.875,3,3,21,0,0,1,32536
2748.05117,3/22/19,30.77,-86.58,2019,3,22,42.04166667,408.2916667,8.4375,0.15,1.625,77.7425,12.94166667,1013.125,3,4,22,0,0,1,32536
2636.500536,3/23/19,30.77,-86.58,2019,3,23,51.375,378,8.975,0.15,1.2125,76.32083333,13.83333333,1015.833333,3,5,23,0,1,1,32536
2793.236343,3/24/19,30.77,-86.58,2019,3,24,73.5,321.875,10.37083333,0.15,1.233333333,73.83708333,15.19583333,1016.666667,3,6,24,0,1,1,32536
2701.471913,3/25/19,30.77,-86.58,2019,3,25,97.29166667,213.2083333,14.51666667,0.14,1.408333333,86.97833333,16.95416667,1012.625,3,0,25,0,0,1,32536
2833.065355,3/26/19,30.77,-86.58,2019,3,26,91.79166667,144.8333333,13.14583333,0.15,2.208333333,85.35083333,15.89583333,1012.041667,3,1,26,0,0,1,32536
2786.629605,3/27/19,30.77,-86.58,2019,3,27,50.16666667,377.9583333,9.975,0.15,2.170833333,80.41333333,13.77083333,1017.166667,3,2,27,0,0,1,32536
2842.064424,3/28/19,30.77,-86.58,2019,3,28,47.41666667,379.1666667,8.5375,0.15,1.554166667,74.60875,13.375,1019.541667,3,3,28,0,0,1,32536
2922.182086,3/29/19,30.77,-86.58,2019,3,29,69.83333333,291.875,13.0625,0.15,1.341666667,82.6575,16.36666667,1016.125,3,4,29,0,0,1,32536
2769.064826,3/30/19,30.77,-86.58,2019,3,30,84.08333333,263.0416667,15.16666667,0.15,1.454166667,86.09583333,17.82916667,1011.625,3,5,30,0,1,1,32536
2657.759365,3/31/19,30.77,-86.58,2019,3,31,65.79166667,13.79166667,11.96666667,0.15,2.275,88.15,13.9875,1011.666667,3,6,31,0,1,1,32536
2742.500525,4/1/19,30.77,-86.58,2019,4,1,50.75,363.2916667,6.516666667,0.15,1.725,72.67416667,11.6875,1014.416667,4,0,1,0,0,1,32536
2763.040767,4/2/19,30.77,-86.58,2019,4,2,49.125,394.125,8.5125,0.15,1.491666667,75.35666667,13.47083333,1013.833333,4,1,2,0,0,1,32536
2853.360399,4/3/19,30.77,-86.58,2019,4,3,74.08333333,318.2083333,10.01666667,0.15,1.491666667,78.45083333,14.25,1018.083333,4,2,3,0,0,1,32536
2909.509708,4/4/19,30.77,-86.58,2019,4,4,59.75,42.08333333,14.29583333,0.15,1.695833333,90.18833333,15.95416667,1017,4,3,4,0,0,1,32536
2992.916102,4/5/19,30.77,-86.58,2019,4,5,64.875,17.125,18.81666667,0.15,1.3875,93.51458333,19.99166667,1010.916667,4,4,5,0,0,1,32536
2906.801101,4/6/19,30.77,-86.58,2019,4,6,126.4583333,121.6666667,20.01666667,0.15,1.220833333,94.6875,20.95,1012,4,5,6,0,1,1,32536
2896.5059,4/7/19,30.77,-86.58,2019,4,7,129.625,113.0416667,18.99166667,0.15,1.3,94.62708333,19.94166667,1013.416667,4,6,7,0,1,1,32536
2933.604968,4/8/19,30.77,-86.58,2019,4,8,75,18.20833333,20.45833333,0.15,1.858333333,97.60541667,20.8625,1008.583333,4,0,8,0,0,1,32536
2926.702986,4/9/19,30.77,-86.58,2019,4,9,76.875,130.2916667,18.88333333,0.15,1.833333333,90.30833333,20.67083333,1001.958333,4,1,9,0,0,1,32536
2929.168423,4/10/19,30.77,-86.58,2019,4,10,47.29166667,396.0833333,17.40416667,0.15,1.129166667,80.895,21.48333333,1002.666667,4,2,10,0,0,1,32536
2987.322982,4/11/19,30.77,-86.58,2019,4,11,47.54166667,383.4166667,18.5375,0.15,1.604166667,85.7825,21.19166667,1004.375,4,3,11,0,0,1,32536
3065.775197,4/12/19,30.77,-86.58,2019,4,12,142.75,88.83333333,18.97083333,0.15,1.145833333,89.4325,20.9625,1007.5,4,4,12,0,0,1,32536
2874.541927,4/13/19,30.77,-86.58,2019,4,13,112.5416667,176.6666667,20.025,0.15,1.841666667,92.6325,21.35416667,1007.166667,4,5,13,0,1,1,32536
2832.608822,4/14/19,30.77,-86.58,2019,4,14,78.91666667,245.25,20.25,0.15,3.466666667,88.85666667,22.37916667,1001.333333,4,6,14,0,1,1,32536
2772.943221,4/15/19,30.77,-86.58,2019,4,15,46.83333333,423.125,9.116666667,0.15,2.279166667,73.5,14.3125,1012.333333,4,0,15,0,0,1,32536
2863.563669,4/16/19,30.77,-86.58,2019,4,16,54.375,402.0416667,10.94166667,0.15,1.25,72.97458333,16.55416667,1015.666667,4,1,16,0,0,1,32536
3018.558095,4/17/19,30.77,-86.58,2019,4,17,127.5833333,194.6666667,14.24583333,0.15,1.4,79.08583333,18.05833333,1012.625,4,2,17,0,0,1,32536
3189.1427,4/18/19,30.77,-86.58,2019,4,18,133.9583333,68.125,18.7125,0.16,2.283333333,88.88333333,20.8,1007.041667,4,3,18,0,0,1,32536
3075.251117,4/19/19,30.77,-86.58,2019,4,19,114.125,115,16.325,0.16,3.729166667,84.99125,19.09583333,998.8333333,4,4,19,0,0,1,32536
2757.749717,4/20/19,30.77,-86.58,2019,4,20,45.79166667,421.2916667,8.85,0.16,2.679166667,74.0025,14.10416667,1006.666667,4,5,20,0,1,1,32536
2858.487357,4/21/19,30.77,-86.58,2019,4,21,46.79166667,426.5416667,9.083333333,0.16,1.154166667,69.8825,15.42083333,1013.083333,4,6,21,0,1,1,32536
3072.197678,4/22/19,30.77,-86.58,2019,4,22,49.875,408.5416667,11.66666667,0.16,1.054166667,70.74083333,17.64166667,1015.5,4,0,22,0,0,1,32536
3128.43421,4/23/19,30.77,-86.58,2019,4,23,86.91666667,297.9166667,14.00416667,0.16,1.066666667,77.6575,18.45833333,1013.625,4,1,23,0,0,1,32536
3209.782556,4/24/19,30.77,-86.58,2019,4,24,137.9583333,50.20833333,17.08333333,0.16,1.029166667,86.18541667,19.59166667,1010.791667,4,2,24,0,0,1,32536
3117.3917,4/25/19,30.77,-86.58,2019,4,25,100.1666667,27.75,18.44583333,0.16,1.729166667,95.03208333,19.3125,1007.291667,4,3,25,0,0,1,32536
3135.211386,4/26/19,30.77,-86.58,2019,4,26,60.79166667,360.0416667,17.48333333,0.16,2.291666667,84.50541667,20.55833333,1006,4,4,26,0,0,1,32536
2918.51874,4/27/19,30.77,-86.58,2019,4,27,60.41666667,396.5,12.5125,0.16,1.425,75.25833333,17.6,1010.916667,4,5,27,0,1,1,32536
3043.587186,4/28/19,30.77,-86.58,2019,4,28,105.2083333,307.3333333,14.2875,0.16,1.025,76.28791667,18.9375,1011.083333,4,6,28,0,1,1,32536
2962.499941,4/29/19,30.77,-86.58,2019,4,29,52.04166667,413.9583333,16.17916667,0.15,1.2125,81.20666667,19.9,1013.666667,4,0,29,0,0,1,32536
3226.742902,4/30/19,30.77,-86.58,2019,4,30,77.875,342,18.39166667,0.16,1.466666667,83.51791667,21.58333333,1015.166667,4,1,30,0,0,1,32536
3270.386408,5/1/19,30.77,-86.58,2019,5,1,81.45833333,315.625,20.1375,0.16,1.529166667,88.41375,22.37083333,1014.833333,5,2,1,0,0,1,32536
3158.424884,5/2/19,30.77,-86.58,2019,5,2,106.3333333,228.1666667,20.3,0.15,1.016666667,86.41416667,22.89583333,1013.583333,5,3,2,0,0,1,32536
3368.928763,5/3/19,30.77,-86.58,2019,5,3,116.4583333,204.3333333,21.0875,0.16,0.725,85.03375,23.92916667,1009.416667,5,4,3,0,0,1,32536
2934.441198,5/4/19,30.77,-86.58,2019,5,4,116.7916667,75.70833333,22.09166667,0.15,1.425,95.89791667,22.80416667,1006.375,5,5,4,0,1,1,32536
2954.29396,5/5/19,30.77,-86.58,2019,5,5,104.9583333,249.9166667,20.92916667,0.15,1.716666667,86.68458333,23.54583333,1003.916667,5,6,5,0,1,1,32536
2978.714999,5/6/19,30.77,-86.58,2019,5,6,52.95833333,413.75,17.15833333,0.15,1.045833333,77.23583333,22.0625,1008.833333,5,0,6,0,0,1,32536
3077.006001,5/7/19,30.77,-86.58,2019,5,7,59.5,390.3333333,16.5875,0.15,0.858333333,69.05125,23.04583333,1011.291667,5,1,7,0,0,1,32536
3156.089512,5/8/19,30.77,-86.58,2019,5,8,127.6666667,228.3333333,19.38333333,0.15,1.816666667,78.81625,23.47083333,1009.625,5,2,8,0,0,1,32536
3140.678918,5/9/19,30.77,-86.58,2019,5,9,138.2083333,163.5,22.10416667,0.15,1.795833333,92.60125,23.42083333,1008.5,5,3,9,0,0,1,32536
3175.591377,5/10/19,30.77,-86.58,2019,5,10,153.5416667,76.95833333,22.49166667,0.15,1.204166667,93.95041667,23.57916667,1009,5,4,10,0,0,1,32536
2968.885077,5/11/19,30.77,-86.58,2019,5,11,87,41.5,22.76666667,0.15,1.35,93.715,23.9,1007.833333,5,5,11,0,1,1,32536
2941.300462,5/12/19,30.77,-86.58,2019,5,12,102.7083333,41.54166667,23.09583333,0.15,2.179166667,95.71625,23.85416667,1003.833333,5,6,12,0,1,1,32536
3007.541191,5/13/19,30.77,-86.58,2019,5,13,63.75,370.875,19.70416667,0.15,1.6625,83.17666667,23.1625,1004.875,5,0,13,0,0,1,32536
2950.717923,5/14/19,30.77,-86.58,2019,5,14,54.875,414,15.25416667,0.15,1.65,76.45041667,20.09583333,1008.958333,5,1,14,0,0,1,32536
3005.499664,5/15/19,30.77,-86.58,2019,5,15,79.375,353.3333333,14.64583333,0.15,1.3,72.69333333,20.2625,1010.291667,5,2,15,0,0,1,32536
3147.162132,5/16/19,30.77,-86.58,2019,5,16,75.41666667,348.4166667,16.75,0.15,0.916666667,66.18083333,23.69583333,1010.416667,5,3,16,0,0,1,32536
3310.869603,5/17/19,30.77,-86.58,2019,5,17,69.70833333,370.0833333,18.825,0.16,1.2,75.69,23.80833333,1009.958333,5,4,17,0,0,1,32536
2613.744323,5/18/19,30.77,-86.58,2019,5,18,56.29166667,406.2083333,20.40833333,0.13,1.470833333,81.90875,24.175,1009.625,5,5,18,0,1,1,32536
2995.961141,5/19/19,30.77,-86.58,2019,5,19,124.25,254.5,20,0.15,1.695833333,81.395,23.86666667,1009.291667,5,6,19,0,1,1,32536
3145.163566,5/20/19,30.77,-86.58,2019,5,20,70.375,357.0416667,21.44583333,0.15,0.858333333,78.82208333,25.8625,1009.958333,5,0,20,0,0,1,32536
3091.840933,5/21/19,30.77,-86.58,2019,5,21,52.125,417.0833333,20.29166667,0.15,1.633333333,78.96291667,24.5625,1007.791667,5,1,21,0,0,1,32536
3108.104402,5/22/19,30.77,-86.58,2019,5,22,50.83333333,423.4583333,19.88333333,0.15,1.3625,76.45,24.89583333,1010.208333,5,2,22,0,0,1,32536
3406.903815,5/23/19,30.77,-86.58,2019,5,23,104.8333333,287.25,21.425,0.16,1.366666667,76.14416667,26.45833333,1013.875,5,3,23,0,0,1,32536
3401.276752,5/24/19,30.77,-86.58,2019,5,24,70.70833333,366.9166667,21.10833333,0.16,0.970833333,73.96083333,26.70833333,1013.875,5,4,24,0,0,1,32536
3177.006416,5/25/19,30.77,-86.58,2019,5,25,54.33333333,412.0833333,21.00833333,0.16,0.670833333,73.51875,27.17916667,1013.375,5,5,25,0,1,1,32536
3270.921798,5/26/19,30.77,-86.58,2019,5,26,69.625,372.25,21.18333333,0.16,1.145833333,68.75958333,27.97916667,1013.041667,5,6,26,0,1,1,32536
3377.047464,5/27/19,30.77,-86.58,2019,5,27,108.0833333,300.125,22.17916667,0.16,1.470833333,75.91541667,27.25416667,1011.375,5,0,27,0,0,1,32536
3307.314445,5/28/19,30.77,-86.58,2019,5,28,65.75,372.875,21.58333333,0.16,1.433333333,74.9375,27.10833333,1008.416667,5,1,28,0,0,1,32536
3331.563953,5/29/19,30.77,-86.58,2019,5,29,66.91666667,388.1666667,21.70416667,0.16,1.375,74.71166667,27.19166667,1007.458333,5,2,29,0,0,1,32536
3362.856607,5/30/19,30.77,-86.58,2019,5,30,105.5,293.125,21.95,0.16,1.729166667,77.32166667,26.76666667,1007.25,5,3,30,0,0,1,32536
3423.297758,5/31/19,30.77,-86.58,2019,5,31,135.75,212.9583333,23.07083333,0.16,1.325,79.84083333,27.35416667,1007.5,5,4,31,0,0,1,32536
3241.739751,6/1/19,30.77,-86.58,2019,6,1,117.5,204.5,22.09583333,0.16,1.304166667,72.245,28.35833333,1006.208333,6,5,1,0,1,2,32536
3173.582944,6/2/19,30.77,-86.58,2019,6,2,103.2916667,263.0833333,20.66666667,0.16,1.025,68.2625,28.325,1005.958333,6,6,2,0,1,2,32536
3263.966712,6/3/19,30.77,-86.58,2019,6,3,91.58333333,317.75,20.2125,0.16,1.129166667,62.83416667,29.30416667,1007.25,6,0,3,0,0,2,32536
3141.200546,6/4/19,30.77,-86.58,2019,6,4,102.625,273.6666667,20.10833333,0.15,1.141666667,61.82166667,29.31666667,1009.208333,6,1,4,0,0,2,32536
3270.469652,6/5/19,30.77,-86.58,2019,6,5,116.375,26.75,22.46666667,0.15,1.120833333,73.05375,28.2375,1008.958333,6,2,5,0,0,2,32536
3179.645679,6/6/19,30.77,-86.58,2019,6,6,62.91666667,4,24.17916667,0.15,1.8375,90.39208333,25.95833333,1006.041667,6,3,6,0,0,2,32536
3225.345867,6/7/19,30.77,-86.58,2019,6,7,113.0833333,120.8333333,25.57083333,0.15,2.566666667,90.84333333,27.2875,1002.291667,6,4,7,0,0,2,32536
3049.939247,6/8/19,30.77,-86.58,2019,6,8,119,56.16666667,25.57083333,0.15,2.541666667,91.23,27.24166667,1001.083333,6,5,8,0,1,2,32536
