,id_x,plant_id_eia_x,generator_id_x,report_date_x,net_generation_mwh,plant_generator_id,utility_id_eia,id_y,plant_id_eia_y,generator_id_y,report_date_y,energy_source_code_1,operational_status,capacity_mw
73901,73902,645,ST4,6/1/11,191947,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73902,73903,645,ST4,7/1/11,281665,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73903,73904,645,ST4,8/1/11,286129,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73904,73905,645,ST4,9/1/11,61028,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73905,73906,645,ST4,10/1/11,249969,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73906,73907,645,ST4,11/1/11,268165,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
73907,73908,645,ST4,12/1/11,247651,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
90576,90577,7242,1CA,1/1/11,150570,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90577,90578,7242,1CA,2/1/11,154267,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90578,90579,7242,1CA,3/1/11,93701,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90579,90580,7242,1CA,4/1/11,,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90580,90581,7242,1CA,5/1/11,-4438,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90581,90582,7242,1CA,6/1/11,162048,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90582,90583,7242,1CA,7/1/11,145792,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90583,90584,7242,1CA,8/1/11,166428,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90584,90585,7242,1CA,9/1/11,141905,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90585,90586,7242,1CA,10/1/11,167980,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90586,90587,7242,1CA,11/1/11,133034,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90587,90588,7242,1CA,12/1/11,151913,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
90708,90709,7380,ST3,1/1/11,67496,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90709,90710,7380,ST3,2/1/11,24097,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90710,90711,7380,ST3,3/1/11,49868,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90711,90712,7380,ST3,4/1/11,80321,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90712,90713,7380,ST3,5/1/11,60102,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90713,90714,7380,ST3,6/1/11,77173,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90714,90715,7380,ST3,7/1/11,80329,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90715,90716,7380,ST3,8/1/11,83151,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90716,90717,7380,ST3,9/1/11,87811,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90717,90718,7380,ST3,10/1/11,45246,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90718,90719,7380,ST3,11/1/11,77759,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
90719,90720,7380,ST3,12/1/11,57178,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
91164,91165,7873,1ST,1/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91165,91166,7873,1ST,2/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91166,91167,7873,1ST,3/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91167,91168,7873,1ST,4/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91168,91169,7873,1ST,5/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91169,91170,7873,1ST,6/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91170,91171,7873,1ST,7/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91171,91172,7873,1ST,8/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91172,91173,7873,1ST,9/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91173,91174,7873,1ST,10/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91174,91175,7873,1ST,11/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91175,91176,7873,1ST,12/1/11,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
91176,91177,7873,2ST,1/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91177,91178,7873,2ST,2/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91178,91179,7873,2ST,3/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91179,91180,7873,2ST,4/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91180,91181,7873,2ST,5/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91181,91182,7873,2ST,6/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91182,91183,7873,2ST,7/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91183,91184,7873,2ST,8/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91184,91185,7873,2ST,9/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91185,91186,7873,2ST,10/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91186,91187,7873,2ST,11/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
91187,91188,7873,2ST,12/1/11,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
104016,104017,55292,STG1,1/1/11,143236,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104017,104018,55292,STG1,2/1/11,124786,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104018,104019,55292,STG1,3/1/11,144000,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104019,104020,55292,STG1,4/1/11,10329,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104020,104021,55292,STG1,5/1/11,134191,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104021,104022,55292,STG1,6/1/11,144240,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104022,104023,55292,STG1,7/1/11,155227,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104023,104024,55292,STG1,8/1/11,157311,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104024,104025,55292,STG1,9/1/11,147928,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104025,104026,55292,STG1,10/1/11,155450,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104026,104027,55292,STG1,11/1/11,83834,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104027,104028,55292,STG1,12/1/11,128604,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
104028,104029,55293,STG1,1/1/11,102182,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104029,104030,55293,STG1,2/1/11,90552,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104030,104031,55293,STG1,3/1/11,78855,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104031,104032,55293,STG1,4/1/11,87038,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104032,104033,55293,STG1,5/1/11,92446,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104033,104034,55293,STG1,6/1/11,37315,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104034,104035,55293,STG1,7/1/11,51515,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104035,104036,55293,STG1,8/1/11,133339,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104036,104037,55293,STG1,9/1/11,93761,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104037,104038,55293,STG1,10/1/11,128319,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104038,104039,55293,STG1,11/1/11,121668,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
104039,104040,55293,STG1,12/1/11,103165,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
107532,107533,136,1,1/1/12,219538,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107533,107534,136,1,2/1/12,273048,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107534,107535,136,1,3/1/12,348297,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107535,107536,136,1,4/1/12,329322,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107536,107537,136,1,5/1/12,333781,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107537,107538,136,1,6/1/12,357331,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107538,107539,136,1,7/1/12,329359,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107539,107540,136,1,8/1/12,422700,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107540,107541,136,1,9/1/12,377484,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107541,107542,136,1,10/1/12,321507,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107542,107543,136,1,11/1/12,68441,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107543,107544,136,1,12/1/12,361897,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
107544,107545,136,2,1/1/12,339073,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107545,107546,136,2,2/1/12,169165,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107546,107547,136,2,3/1/12,236173,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107547,107548,136,2,4/1/12,42787,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107548,107549,136,2,5/1/12,359937,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107549,107550,136,2,6/1/12,389363,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107550,107551,136,2,7/1/12,421894,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107551,107552,136,2,8/1/12,418205,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107552,107553,136,2,9/1/12,325466,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107553,107554,136,2,10/1/12,329850,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107554,107555,136,2,11/1/12,422262,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
107555,107556,136,2,12/1/12,396308,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
109812,109813,645,ST1,1/1/12,182370,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109813,109814,645,ST1,2/1/12,249783,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109814,109815,645,ST1,3/1/12,267166,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109815,109816,645,ST1,4/1/12,10989,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109816,109817,645,ST1,5/1/12,4308,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109817,109818,645,ST1,6/1/12,121312,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109818,109819,645,ST1,7/1/12,240845,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109819,109820,645,ST1,8/1/12,211771,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109820,109821,645,ST1,9/1/12,227394,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109821,109822,645,ST1,10/1/12,264740,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109822,109823,645,ST1,11/1/12,147843,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109823,109824,645,ST1,12/1/12,225667,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
109824,109825,645,ST2,1/1/12,266190,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109825,109826,645,ST2,2/1/12,232802,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109826,109827,645,ST2,3/1/12,185179,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109827,109828,645,ST2,4/1/12,136452,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109828,109829,645,ST2,5/1/12,258070,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109829,109830,645,ST2,6/1/12,236927,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109830,109831,645,ST2,7/1/12,240973,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109831,109832,645,ST2,8/1/12,232530,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109832,109833,645,ST2,9/1/12,150357,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109833,109834,645,ST2,10/1/12,241512,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109834,109835,645,ST2,11/1/12,203738,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109835,109836,645,ST2,12/1/12,163607,645_ST2,18454,28446,645,ST2,1/1/20,BIT,existing,445.5
109836,109837,645,ST3,1/1/12,211982,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109837,109838,645,ST3,2/1/12,212105,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109838,109839,645,ST3,3/1/12,151091,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109839,109840,645,ST3,4/1/12,177651,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109840,109841,645,ST3,5/1/12,221808,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109841,109842,645,ST3,6/1/12,120084,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109842,109843,645,ST3,7/1/12,132924,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109843,109844,645,ST3,8/1/12,192711,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109844,109845,645,ST3,9/1/12,206929,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109845,109846,645,ST3,10/1/12,187121,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109846,109847,645,ST3,11/1/12,186394,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109847,109848,645,ST3,12/1/12,219202,645_ST3,18454,28445,645,ST3,1/1/20,BIT,existing,445.5
109848,109849,645,ST4,1/1/12,289036,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109849,109850,645,ST4,2/1/12,279663,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109850,109851,645,ST4,3/1/12,294024,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109851,109852,645,ST4,4/1/12,236477,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109852,109853,645,ST4,5/1/12,105642,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109853,109854,645,ST4,6/1/12,236731,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109854,109855,645,ST4,7/1/12,181613,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109855,109856,645,ST4,8/1/12,294808,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109856,109857,645,ST4,9/1/12,221321,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109857,109858,645,ST4,10/1/12,145757,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109858,109859,645,ST4,11/1/12,203116,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
109859,109860,645,ST4,12/1/12,134039,645_ST4,18454,28444,645,ST4,1/1/20,BIT,existing,486
126576,126577,7242,1CA,1/1/12,22370,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126577,126578,7242,1CA,2/1/12,-2725,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126578,126579,7242,1CA,3/1/12,105205,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126579,126580,7242,1CA,4/1/12,145587,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126580,126581,7242,1CA,5/1/12,97932,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126581,126582,7242,1CA,6/1/12,-4275,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126582,126583,7242,1CA,7/1/12,113827,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126583,126584,7242,1CA,8/1/12,165849,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126584,126585,7242,1CA,9/1/12,113512,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126585,126586,7242,1CA,10/1/12,161320,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126586,126587,7242,1CA,11/1/12,146068,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126587,126588,7242,1CA,12/1/12,110281,7242_1CA,18454,19591,7242,1CA,1/1/20,SGP,existing,133.4
126708,126709,7380,ST3,1/1/12,101891,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126709,126710,7380,ST3,2/1/12,56133,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126710,126711,7380,ST3,3/1/12,73016,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126711,126712,7380,ST3,4/1/12,91837,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126712,126713,7380,ST3,5/1/12,74311,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126713,126714,7380,ST3,6/1/12,80733,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126714,126715,7380,ST3,7/1/12,76522,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126715,126716,7380,ST3,8/1/12,64613,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126716,126717,7380,ST3,9/1/12,83397,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126717,126718,7380,ST3,10/1/12,88068,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126718,126719,7380,ST3,11/1/12,71425,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
126719,126720,7380,ST3,12/1/12,8499,7380_ST3,21554,19441,7380,ST3,1/1/20,NG,existing,189
127152,127153,7873,1ST,1/1/12,0,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127153,127154,7873,1ST,2/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127154,127155,7873,1ST,3/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127155,127156,7873,1ST,4/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127156,127157,7873,1ST,5/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127157,127158,7873,1ST,6/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127158,127159,7873,1ST,7/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127159,127160,7873,1ST,8/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127160,127161,7873,1ST,9/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127161,127162,7873,1ST,10/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127162,127163,7873,1ST,11/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127163,127164,7873,1ST,12/1/12,,7873_1ST,18454,18763,7873,1ST,1/1/20,NG,existing,239.4
127164,127165,7873,2ST,1/1/12,0,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127165,127166,7873,2ST,2/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127166,127167,7873,2ST,3/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127167,127168,7873,2ST,4/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127168,127169,7873,2ST,5/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127169,127170,7873,2ST,6/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127170,127171,7873,2ST,7/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127171,127172,7873,2ST,8/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127172,127173,7873,2ST,9/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127173,127174,7873,2ST,10/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127174,127175,7873,2ST,11/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
127175,127176,7873,2ST,12/1/12,,7873_2ST,18454,18758,7873,2ST,1/1/20,NG,existing,445.7
140160,140161,55292,STG1,1/1/12,140554,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140161,140162,55292,STG1,2/1/12,150591,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140162,140163,55292,STG1,3/1/12,110099,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140163,140164,55292,STG1,4/1/12,84326,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140164,140165,55292,STG1,5/1/12,139843,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140165,140166,55292,STG1,6/1/12,125894,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140166,140167,55292,STG1,7/1/12,156034,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140167,140168,55292,STG1,8/1/12,122520,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140168,140169,55292,STG1,9/1/12,17217,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140169,140170,55292,STG1,10/1/12,0,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140170,140171,55292,STG1,11/1/12,8986,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140171,140172,55292,STG1,12/1/12,57070,55292_STG1,2929,12546,55292,STG1,1/1/20,NG,existing,270
140172,140173,55293,STG1,1/1/12,56283,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140173,140174,55293,STG1,2/1/12,143774,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140174,140175,55293,STG1,3/1/12,135282,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140175,140176,55293,STG1,4/1/12,147199,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140176,140177,55293,STG1,5/1/12,132874,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140177,140178,55293,STG1,6/1/12,128253,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140178,140179,55293,STG1,7/1/12,135443,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140179,140180,55293,STG1,8/1/12,116831,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140180,140181,55293,STG1,9/1/12,91289,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140181,140182,55293,STG1,10/1/12,73726,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140182,140183,55293,STG1,11/1/12,113262,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
140183,140184,55293,STG1,12/1/12,104448,55293_STG1,29122,12542,55293,STG1,1/1/20,NG,existing,270
144060,144061,136,1,1/1/13,365755,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144061,144062,136,1,2/1/13,263463,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144062,144063,136,1,3/1/13,356140,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144063,144064,136,1,4/1/13,411435,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144064,144065,136,1,5/1/13,376428,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144065,144066,136,1,6/1/13,355967,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144066,144067,136,1,7/1/13,368594,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144067,144068,136,1,8/1/13,373431,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144068,144069,136,1,9/1/13,344546,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144069,144070,136,1,10/1/13,205286,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144070,144071,136,1,11/1/13,96129,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144071,144072,136,1,12/1/13,395328,136_1,21554,29620,136,1,1/1/20,BIT,existing,735.9
144072,144073,136,2,1/1/13,361737,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144073,144074,136,2,2/1/13,300407,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144074,144075,136,2,3/1/13,333327,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144075,144076,136,2,4/1/13,20092,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144076,144077,136,2,5/1/13,379651,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144077,144078,136,2,6/1/13,349040,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144078,144079,136,2,7/1/13,391717,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144079,144080,136,2,8/1/13,370065,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144080,144081,136,2,9/1/13,290555,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144081,144082,136,2,10/1/13,380386,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144082,144083,136,2,11/1/13,275295,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
144083,144084,136,2,12/1/13,396629,136_2,21554,29619,136,2,1/1/20,BIT,existing,735.9
146268,146269,645,ST1,1/1/13,45745,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
146269,146270,645,ST1,2/1/13,32994,645_ST1,18454,28447,645,ST1,1/1/20,BIT,existing,445.5
